ad_id,viewCount,publishedAt,categoryId,retention
VBujtsWjBRE,11410,50941,22,0.1775
VCgyN1uCcUA,30390,54294,26,0.015774647887323943
VD6UgiC72e0,723266,78241,27,0.4968000000000001
VDqxvZpZUFY,3163561,76212,26,0.37545617464972303
VEKOfWlbmpc,352057,48791,22,0.5190687361419069
VFBjxdNo0H0,1586596,59892,2,0.5226229508196721
VFMCYvycNE8,185898,46801,26,0.02557077625570776
VFiyy_o-37s,8610849,71981,23,0.5319740312436599
VGBojW2g_Zo,57205,75346,10,0.02114695340501792
VHa1P2OIVRQ,24963,50562,28,0.03725490196078431
VJonrmQ02ls,74190,43812,10,0.034161490683229816
VKDSbsq-Bvo,41814,81636,29,0.6608910891089109
VM3meny4rLc,76489,53797,17,0.15613026819923373
VOAlpmmOvPc,263499,59296,28,0.55
VQ-Nb6Y4gn0,1646510,54486,27,0.3486734693877551
VQzp_iuL0u0,67,45262,28,1.0
VTvFxcwLu5A,42780,69967,26,0.6239622641509434
VUn0fQcdJ_A,270516,48408,24,0.6870967741935483
VUoCQFNoRMc,209052,81368,1,0.52
VUqfDYIB0UA,369533,64791,27,0.5676470588235294
VVEXoI1gFNA,252835,70183,24,0.3698588709677419
VVizs1nRaOs,18385,76027,22,0.3870967741935484
VWN3mSByMg8,32208,47186,26,1.0
VXHp4W11uoo,1087280,51064,22,0.47267080745341616
VXn_wYHjrL8,486052,71910,17,0.5744623655913978
VZ9HkICDuOI,12896922,27891,28,0.403921568627451
VZEJiFLcs48,1066046,84161,24,0.21693766937669376
VZNrRC1KcnI,276996,79385,28,0.04831932773109243
VZecaYWotYc,201484,66930,28,0.08014184397163121
V_pbaxDtRzU,807788,77560,24,0.5412612612612613
VaBrFrAYQeQ,1153536,72128,22,0.41833575229801645
Vb1uw2Y1NKE,778163,54341,26,0.5296996662958843
VbcZI3nMl7g,9199,52148,10,0.062408759124087596
VcQzmbXXBiU,798961,6906,24,0.4193181818181818
VckcZIud2vo,12829,68437,10,0.05320197044334975
Vcop6AGxcBQ,1932455,70300,1,0.5639136904761904
VdTZE6YWz9M,1435728,50612,22,0.17690707350901524
VeAf6Il7wNI,44937,60300,22,0.2471074380165289
VewCucl1-pI,352930,66737,24,0.675
Vg2ZeQRQZRo,109010,75739,24,0.0935483870967742
Vh6WwBey1HU,382890,30432,22,1.0
ViSVlhP8PTE,18369,54195,2,1.0
VjMwef-iP9k,178394,43638,1,0.09322916666666667
VkobtEqaMbs,32070,23496,22,1.0
Vlym5DblaIE,161172,85400,24,0.2953623188405797
Vlzm34PXHM8,5425,40295,10,0.07500000000000001
VmvGaYn7Xnk,191749,73967,26,0.3351639344262295
Vn_-AyMCNdg,313644,49888,2,1.0
Vn_UPH-vSXs,19645,48344,22,0.06210526315789474
VnlhBsEMWPI,23214,47507,26,0.1034274193548387
Vo1MM6dGKoM,325646,72861,23,0.1378048780487805
VooJwBZ4WsM,170511,78022,24,0.052734375
VpaVX-o8rQI,133504,49913,22,0.09344262295081968
VpkOYL3rUJI,263780,39271,27,0.42690972222222223
Vq46aXrvhjc,2016234,67661,26,0.5089056269384138
VqyfW5LTkVg,79305,43226,1,1.0
VtqFQc0yuRg,89975,78270,22,0.08009049773755655
VuBKK4P_NeE,56433,77653,24,0.9071428571428571
VxTEYfNOUJc,1540633,84008,27,0.35503448275862065
W0ESFi5Cz84,168073,82732,1,0.4587096774193548
W0X6TTk72Eo,626312,47169,24,0.10016985138004247
W1-_-jEkQ94,1246355,77872,1,0.3947265625
W4nDr4z-A7I,500584,12155,10,0.24056122448979592
W5rYBjVmtTI,225351,57302,10,0.6724489795918368
W6j38W9BIMs,106239,61043,1,1.0
W7vRqaxsCmM,142108,58298,24,0.07708333333333334
W8Z09p-lbC0,21093,43067,10,0.022704081632653063
W9PsbJuqLnk,7824,86367,26,0.0691358024691358
W9fcmWF7eAE,113855,74053,24,0.06179906542056075
W9u5fw7kDLs,521906,49431,22,0.5860576923076923
W9ykzRYTpJo,266345,75476,24,0.9623501199040768
WB0sgiZfNxs,286072,70482,24,0.6448028673835126
WCAmxScgKNs,616470,85333,19,1.0
WCEYb9I5s2g,1846043,49821,26,0.45
WCbHHlNHk28,6065,43396,27,0.02247191011235955
WDItYq7-mdA,3610396,25202,10,0.0787878787878788
WDdJSx0T2aI,222434,0,10,0.1830712788259958
WDrCIhTe6Lw,43919,69048,19,1.0
WE-xGMDI8N4,31665,32100,22,0.1
WEA8Jl1yLjs,30624,76357,17,0.7545454545454546
WELpdNDvIiQ,107904,50657,2,0.12873563218390804
WEPkCuy4Y5g,306043,76748,22,0.09224721554924656
WEbXVE1i-ZI,154876,80271,22,0.2791304347826087
WEtuIVhdrrE,174653,65293,24,0.09087677725118484
WF_4l0AAI0Y,185213,65365,22,0.22561728395061728
WGMSkmWE5pY,332749,56725,24,0.39266304347826086
WHCx2okqBM8,623766,71864,26,0.298046875
WIMCwU7W5j4,411166,63652,24,0.8552083333333332
WIXGnQgP41k,206598,32117,22,0.7641379310344827
WIaI6KkkMT4,70438,42386,24,0.7279569892473118
WIfXA8P3Lmg,12853,63060,22,1.0
WJHfbt1Z3ZU,1249363,47840,27,0.232765780730897
WJrp9Ce2MU0,347503,48405,2,0.7154471544715447
WKtZ-TlogzU,191568,50380,24,0.61484375
WKvny_HVdRA,165557,71006,17,0.05740740740740741
WL9SacTl4gE,3073378,50217,28,0.3240055504162812
WLRS33KbC3s,83989,76205,24,0.023142250530785564
WM3d5KrF9Ho,845164,84161,24,0.7508169934640523
WMDy6Dtp7rQ,104301,79958,24,1.0
WNGg2Lc5fbw,68133,72749,1,0.05315315315315316
WQATjSQeI98,661922,56445,24,0.15898021308980215
WR0Q-QNW1-A,30903,44630,22,0.13389830508474576
WSWscXq-jyE,591566,75014,22,1.0
WTW-3vUHcIU,113742,54047,28,1.0
WV9gP0DiF0g,296500,29186,25,0.016129032258064516
WVBvaL4sVYM,248648,72023,27,1.0
WVgYOaERNj4,3040052,81833,24,0.2741695765064016
WWAfycZWOdU,2716354,14459,24,0.3284984678243105
WWnF8ZqK1DU,36276,76457,22,0.376
WYLJG3gPI6c,172931,72938,27,0.47634408602150535
WYWpYQMhW_U,91444,71899,1,0.39602446483180426
WZmQ1ABvLTs,366,25959,24,1.0
Wap_7hqpAH8,150494,76829,24,0.8370833333333334
War46B4Ub6k,25790,75170,2,0.681875
Wc0OcEF9RuE,13562,45972,24,0.28382222222222225
Wd8IErNYABk,33113,77921,1,1.0
WdiBSbgtI1s,1580495,7728,24,0.16764705882352943
WeOcO-vKY9Q,33112,85084,24,0.6905797101449275
Wf2vqw1ke4Q,43211,32543,27,0.046
Wf4p1kngBDs,1854722,52922,27,0.11429747207524986
WfaFlfEmfCc,1850121,54121,27,0.4184704184704185
WfoszRIay48,52320,64021,22,0.7531428571428572
WgMfsktbT-Y,1342597,70094,24,0.1903225806451613
Wg_gOsuwKWg,450866,64689,10,0.19807370184254605
WhhdL3pxauo,39374,66148,24,0.7625000000000001
WiHaOlXqk_k,643110,77004,24,0.24779319041614123
WiinLV6gSXw,31249,56691,26,1.0
WjoNmEVEpdQ,5357568,67837,24,0.4376164124713187
Wl51hTC2HH0,690618,80262,22,0.36636045494313213
WmXttRqInao,72880,41372,24,0.5761904761904761
WmvMz3NG4Rg,261523,48369,24,0.49562211981566817
WnW6iRjTl08,30102,69524,22,0.5672413793103448
Wo4P9rEF_lM,169709,67651,26,0.5625418060200669
WoZkuM9D7S4,119517,62091,10,0.018654434250764525
WpqY8ZJEmJY,111177,49674,27,0.17805194805194804
WqD7EdRfzpE,132049,54015,27,0.01638418079096045
Wqko7xVKW2s,1005123,73101,26,0.0967741935483871
WrHVEBY9WKw,11166,74131,27,0.06483516483516484
WrkKKQDnucU,179471,43810,17,1.0
WuujVtj6yzo,42927,61927,22,0.023166023166023165
WveOhpVGp1k,9,77209,17,1.0
WvfagrtutLE,11536,51280,26,0.38666666666666666
Wvlmxpes-Zk,339036,63412,22,0.6802419354838709
Ww0UtjuS4FI,39482,54325,26,0.023986486486486484
WyBuQWrSXQE,785551,82252,27,0.16841025641025642
Wzi5E4wVBAI,98838,31749,24,0.030366492146596858
X-SkghlHhUY,697118,67211,29,0.05327102803738318
X00P6LaRyXs,133200,76082,24,0.9583333333333334
X0KfINsbfqE,135983,49550,27,1.0
X1M-9hGo2pA,861316,77113,24,0.3489285714285714
X1TPkt7g64o,189896,57482,22,0.432258064516129
X22t_4ZQK0w,1184501,64502,27,0.21842105263157896
X2TXQINKyRc,1437456,77066,24,0.38891961287774046
X39qjhK-G0Q,112956,84091,24,0.582078853046595
X3HCi8OA7MI,133363,6227,24,0.19857142857142854
X3lH4tZAu-I,7256,56602,24,0.711764705882353
X4q-LwFyvL8,29208,69212,22,0.10984126984126985
X66pRGYLsQU,153186,64090,24,0.0212624584717608
X6Tjhg51A8k,866175,76477,26,0.5065178571428571
X7kFC-Ohc9U,1228728,11688,1,0.43217644424540974
X9aZmaw83L8,13497,75388,27,0.9874396135265701
X9hiJwDr1Ig,7,63888,22,1.0
XB1gVTW67-g,5795,59529,10,0.665625
XCucoxBClLk,1589528,4477,26,0.11266094420600858
XDpZnc1GGyU,2261007,50751,10,1.0
XE11PX9IOqQ,31235,26922,27,1.0
XE133yJnXu4,28589,45358,22,0.016764705882352942
XJK2HLdpfx4,71082,67981,24,0.667032967032967
XLS1BzrPg0E,193790,2576,10,0.046052631578947366
XMdF5k9h3j8,2434,9486,24,0.8320000000000001
XNuFZMOCwAk,10805,75947,24,0.04148148148148148
XOnrp6mPZBg,44883,68833,26,0.4495967741935484
XQeOcNATIEI,49638,52854,24,0.07748344370860927
XS5z40x6OeU,3476580,36689,25,1.0
XTxIViAsB9w,2413,70796,26,0.305
XUCeRw3Anh8,271434,61524,26,0.76375
XUD9uwPi1Cg,11191337,33353,10,0.5132558139534883
XW-hdQA4UG8,1237929,83602,2,0.44336507936507935
XWEk02YJc0M,3928,55492,22,0.0391025641025641
XXJ8Mo3ubzk,104875,63772,22,1.0
XXwV6lUfMqw,4279677,63960,26,0.80625
XXzidohVV_4,2921531,72079,2,0.725
XaMxC2aiLsU,613742,74631,2,0.3405919661733615
XaOWaNaCRJk,271286,54997,24,0.5904761904761905
XahqNrB21vk,958865,10350,28,0.6329032258064515
Xb9ZqZuFEC8,239288,50690,2,0.027522935779816515
Xc6JPeF0Vjc,661278,61390,24,0.04263565891472868
XczNoxjQQtI,903305,77217,2,0.9722549019607842
Xcztox0Ci4s,36592,77650,20,0.637037037037037
Xdpobu3JyYM,308053,62102,26,0.2900444444444445
XfMB9HusTZE,764137,4708,28,1.0
XfUzpZLP2Vg,914351,60035,24,1.0
Xfub7CyhqdQ,36143,14401,24,0.06363636363636363
Xg4Dfmfj57A,144366,49041,26,0.12592592592592594
Xg6yXAVNngk,12451,5088,27,0.07151162790697675
XgtIq5Taq0s,1308383,68407,24,0.5223232323232324
XiX-yoDVpIY,573941,77407,24,0.5292134831460674
XjEIaPru5W8,2,71304,17,1.0
XkDfICCncwQ,1478515,76272,24,0.08224163027656477
XkbbqYEHOso,1686087,50509,24,0.32868620037807184
Xl7467Ngj6o,327030,79565,10,0.34828767123287674
XlS8z-ayWTU,344596,44357,27,1.0
Xm2eljC0lbo,697586,75095,1,0.20007999999999998
Xm5i5kbIXzc,1086695,47427,28,0.16527777777777777
XmSg8owhpLM,819631,576,24,0.5166666666666666
Xm_nmL8FwPw,27667,35162,24,0.0728476821192053
Xo6eNkkwZW0,518934,78886,26,0.5724598930481283
XpgZ4wf7epA,232648,72349,27,0.859090909090909
XqVVnTHzS7w,98922,48743,26,0.3655707762557077
XqsPqd9XKAM,108498,61443,10,0.032588454376163874
XsSjkMBruIE,10956,58043,28,0.43376257545271635
XsUvaxfw4yI,136527,1275,27,0.05442477876106195
Xu0B9K4e-wU,109822,53012,26,1.0
XvDPCOr51Z0,54040,70711,22,1.0
XvRAkVTWVm8,366725,60725,26,0.562202380952381
XwNE5tYPrYI,876021,76075,26,0.8655555555555556
XwtNch5qYDY,74899,67950,2,1.0
XyKRWVYuPpk,2121453,55606,22,0.5392789373814042
XykkV4npDzw,363177,66602,10,0.1
XyvU5CAzKIk,5375,78686,28,0.10517241379310344
Y-NmtGX5pFg,686862,66441,24,0.488398415393322
Y-qUCm3KkpQ,10714671,64212,28,0.36767139479905436
Y-qVlo64rN0,33970,40458,22,0.002534965034965035
Y0E_fSbSZC0,1051709,69170,28,0.6520999652898299
Y1C_boqewmM,86201,69698,22,1.0
Y2o7kP_TpDM,42860,21128,24,0.1774193548387097
Y3HyO-xq7d8,107364,34056,1,0.020978260869565217
Y4GyEl18oao,8960719,53273,10,0.5204081632653061
Y5lICefKBPU,6307391,53404,17,1.0
Y6RbJq6HCdY,8148,76032,27,0.15833333333333333
Y6cZ-7JO3S0,7291,48125,28,0.518944099378882
Y8LVBsYDHww,181338,73715,24,0.7
Y8f62GD4cUc,1214374,74227,27,0.20175891758917588
Y8vh1zK9SMQ,144997,47584,23,0.11984615384615385
Y9-Ao00aC1M,123752,62407,24,0.3220238095238095
YAxL4TB6pmQ,12057958,50897,25,0.01924754427883339
YBLYtCdqaNw,833720,71086,26,0.4142605633802817
YC3NVKP1Flw,99608,11429,10,0.03582089552238806
YCOgaWSfxxs,13704828,14339,10,0.0457516339869281
YCUkaedJNV8,6341543,52148,24,0.0900990099009901
YCgcZ6CcG8k,207456,82669,10,1.0
YEbkoAUK7Es,150476,66652,19,0.05251396648044693
YFaJ1ACrDzI,16149,28257,1,1.0
YFdgWiQcodU,24,49779,23,1.0
YG87bbklkDA,42179,6516,23,0.07857142857142857
YGTZIKRWwzE,1236219,58232,27,1.0
YGU1_Xct6h0,962845,48143,28,0.7647887323943662
YH-AujOjLzY,29979,63624,26,0.22204644412191582
YI8HJDKOcZ4,6899,71489,22,0.0641304347826087
YIaHXWzZ0-c,110478,19691,24,0.2647058823529412
YJJ8gOuMX1U,139631,69432,20,0.22399999999999998
YLpQ3ZWD4rY,347997,63687,2,0.33801652892561984
YMOcUxO-9cs,358673,51722,22,1.0
YMpohx6PmQ0,638731,68649,24,0.5168981481481482
YOuRxwsb5OU,86120,43254,10,0.031725888324873094
YPni0Cn_h8M,801065,79656,24,0.6
YQ0-hhxneaw,801442,82280,22,0.07993827160493827
YQvep_B62gI,78458,50673,2,0.05374999999999999
YS4HZwKeMKE,128256,67194,1,0.6010752688172043
YT2PhkJ6jIg,672895,49723,2,0.6326315789473684
YTB5EEnfGHo,450908,52109,22,0.2697727272727273
YUj0Fq5lWBY,84927,70576,28,0.075
YV4vY4dmGkE,16184,75177,22,0.0641304347826087
YW1yZPflIXY,55533710,39604,28,0.15540423692174665
YWCgjYOTAmk,13044,78845,24,0.532608695652174
YXZti3wcUXY,46329,79209,24,1.0
YZ4duPLLQoI,75696,58273,24,0.3464052287581699
Y_RqrXm4gs4,12381,46903,24,0.029515418502202646
Y_Y2qMZidOY,71836,48415,29,0.6967741935483871
YbrM7XqVuJw,6795030,55605,28,0.09016393442622951
YbuCGbcfDE4,97881,63167,22,0.707103825136612
YcV1k0kodxM,872348,65633,1,0.3065573770491804
Ycf9SAKLqgM,207676,50485,24,0.64375
YcilboDi-kQ,1206701,47694,26,0.44202898550724634
YclTpUp0-2g,324180,47181,26,0.18387096774193548
Ye3XllA1R2o,121011,35471,15,0.06672443674176777
YfLy9f-cpfw,33872,85128,29,1.0
YfxSSztN6VM,56999,3313,23,1.0
YhibsEBZNqI,434062,49955,26,0.35573934837092736
Yi_Wye36_T8,465356,56664,24,0.32017982017982016
YjYloBY8JB8,10674764,53985,24,0.3902932254802831
Yjbf3v9lxI8,928461,49693,24,0.44142156862745097
Yk3L9yJ467w,452406,29366,28,0.3022900763358779
Ykd7Tc-mBxo,495888,48171,1,0.35416666666666663
Yl3NGvna2KA,6549627,67323,17,0.021484375
YlFZZFJqUbs,248253,44951,24,0.17550632911392405
YpKO9-Hw1iE,361025,59832,27,0.2064516129032258
YpTqd_NYQnU,1013781,51397,10,0.6322580645161291
YqAflEJIBKw,13216,54672,27,1.0
YqM1WXrsAC4,274545,76447,27,0.8935483870967742
YrG8s9moVqg,115589,79743,1,0.11967213114754098
Ys1YAcLWD4c,247630,56362,26,0.68125
YtHNCjakZiw,839394,1670,10,0.06899305555555556
YtZCeUVgy8o,517617,69713,10,0.4979508196721312
YtaWb1kwFMI,203011,56891,28,0.5541935483870968
Yu6phh_DKog,107573,78632,22,0.6514157973174366
YuG53tixsDw,3095,48356,24,0.6687500000000001
YvWFjNmRBQA,1493824,77023,17,1.0
YwOx3qoTzh0,105953,69262,2,0.635483870967742
YxKvP06B7sI,29,48077,23,1.0
YyCF2uqgbXg,51820,51780,24,0.5881720430107528
YylNloEi4cI,134412,78655,17,0.5702508960573477
YzZMfa9UTUI,275495,66164,1,0.18181818181818182
Z-ZO36jXWFs,5335973,41631,17,0.5081697054698457
Z4-vuqv6tqs,358446,65248,24,0.7321739130434782
Z5I0mxGOXoI,719681,1591,1,0.04899328859060403
Z6K5MQ1Wdco,72055,61709,24,0.2
Z6RE5e0NaWY,22954,45003,26,0.08142857142857143
Z6ZKdWcpJvg,1496062,77462,22,0.13472566859663632
Z7SpokKlgfg,340405,79295,24,0.3280397022332506
Z8Ik5-r0D3g,4735,23048,10,0.028076923076923076
Z9C7MGuziCg,659483,65951,24,0.21546218487394955
Z9JBIAexy-I,3128,72413,19,0.0728395061728395
ZA8lJK98Vrc,5859564,51058,28,0.6784236153377967
ZBgC143wLPI,469188,49675,24,0.652995391705069
ZBwKJyPYhz8,135910,4336,1,0.42017291066282425
ZC8pDZqDoRc,150059,63864,24,0.6875
ZCy8oW5nb90,51857,61251,1,0.03489208633093525
ZDHG1per-Y8,91850,3168,10,0.0450381679389313
ZGC39qHgzN4,3491437,69000,10,0.11674347158218125
ZGGQXrjokjc,2664,75675,26,0.7322115384615385
ZHrJmVEDaJI,155033,70628,2,0.2275993883792049
ZIOJh7OhUXA,338093,59518,27,0.35161290322580646
ZJLFozryx4g,165693,74312,28,0.25802469135802464
ZJqCpdrx0Ao,89,49767,24,1.0
ZK4Z9YFuny0,344682,52825,27,0.5585144927536232
ZKXgXD-VjsQ,118431,28058,24,0.75703125
ZKeLNgspgUs,187763,61451,27,0.5074074074074074
ZLrMYic3fpU,33706,52433,26,0.34743935309973045
ZMTJNLvL9NE,2354727,78168,2,0.19756944444444444
ZNsByzNDuE4,162145,79188,22,0.03414634146341464
ZOSyjdiXu-k,126407,83044,29,0.8458064516129032
ZOUgvaPSeMg,162405,50372,22,0.4273224043715847
ZPUhxjcT2JQ,614138,60695,23,0.23548387096774193
ZQkS9dt9Te8,934866,48069,29,0.22087443348440416
ZQyc6cEfejU,8004,81869,1,0.22307692307692306
ZRAT-tKfrEw,35522,51856,2,0.36435185185185187
ZT4or43sExg,119956,82341,10,0.8440147329650093
ZUAg51kA42M,8022421,3648,27,0.1620842572062084
ZUFNwebkGC0,500008,46886,24,0.7448648648648649
ZUnr8Ibgnzg,23613,51530,28,0.09590643274853801
ZVKEwMLc8M8,91677,23199,10,0.22787878787878788
ZVljP2xt5Bk,112505,69348,22,0.10327868852459016
ZWBBxxoOGM0,1887817,77916,26,0.48493889288281805
ZXmr_weg2ao,1363819,54003,22,0.036318407960199
ZZ60ZZsDXfc,123116,72259,17,1.0
ZZDikmrkqSk,22907,11600,10,0.03696275071633238
Z_4M42Gh8Qo,315965,64943,20,1.0
Z_PosIGOXWo,39199,72259,26,0.19117647058823528
ZbhwZ93s1ko,1594726,45530,17,1.0
Zc6pdawNQ_Y,73749,75687,22,0.09999999999999999
ZdLV0XgJ804,369947,55321,2,0.4309210526315789
ZeXWVCAgKWU,151293,69371,22,0.44224719101123594
ZeucIU6VIyM,453597,8651,10,1.0
Zex9bPcblF0,3010633,54418,22,0.6501466275659823
ZfFdIjGjucE,6957,61392,22,0.5397849462365591
Zg3AlOdsDcc,5384,70463,27,1.0
Zg5exskmliI,337885,2223,26,0.6243010752688173
Zg8OW6m8F2E,678313,79813,2,0.7247619047619047
ZgqlfSNv7Tw,801,72087,26,1.0
Zh_LbJC5sYY,2024360,7591,24,0.6707031250000001
Zi4J1JPbP00,37643,72687,24,1.0
ZjP4cCYM7o8,4770,51219,27,0.05666666666666667
ZjznDgOz8PQ,76322,45258,26,0.2494300518134715
Zk6X43EWQXk,3331703,77657,24,0.33440404040404037
ZlWnW8ODOYk,434493,56454,29,0.2802816901408451
ZmTg-W-5VhA,311657,61248,20,0.02806122448979592
ZnNAEQZeLjc,8978,59366,28,0.13116438356164384
ZofFcsNVtC8,8901,51239,26,0.3733333333333333
Zp8WOjrfJ1g,63227,63348,1,0.6032258064516128
ZqDROQczc28,32774,74612,23,0.6006451612903225
ZqH9O8uL2JY,520979,46989,28,0.41983606557377057
ZqMyZepDzJ0,11568,80759,24,0.027490039840637453
ZqY6qB6LSmU,138153,56831,1,0.7589861751152074
ZrCnDaeKauY,387426,4977,24,0.8115384615384615
Zs78EovMBhA,5777,70949,24,1.0
ZtAryYwXmbA,53441,81573,24,0.5
Zu2a7LislCk,117517,27822,10,0.05172413793103448
ZuW6SUa2SRQ,143228,25523,10,0.1059171597633136
ZvCej2B8J6g,238227,65913,2,0.2553030303030303
ZwU8oJ70vwA,1093831,55801,1,0.74796875
ZwVtwOCkLg8,13211,49523,27,0.11505376344086021
ZwYXayv1LQg,98111,72154,1,1.0
ZwhkTbxW9ZI,101010,55642,2,0.36011396011396013
ZyCr9I1vLe4,2824554,23589,28,0.215088948787062
Zyx_bkNcMnk,69501,41297,24,1.0
Zz3Ga_IsI54,62522,23416,19,0.2457142857142857
Zzjf4sKebYQ,2928614,67092,24,0.5601211072664359
_-fazo7oi7Q,3351846,51945,28,0.24063780737704918
_0VYT_eBz0M,1246178,27598,22,0.2952854230377166
_0nZn4hyKhY,727484,43465,1,0.18125
_0tCy2dGrGw,1197,56426,26,1.0
_1FDjME39bc,4139,21772,17,0.03125
_2u7Ag_KIgw,12481,4086,10,0.10869565217391304
_32kq3vxxlI,74883,29085,29,0.1
_3QE-9nEPTA,30951,69071,28,0.11944444444444445
_3WjEiBy1TA,2836161,67956,22,0.21173173921165703
_3qfBmmO2E0,96413,71381,28,0.05495495495495495
_4_Mc0IbgB0,12158,72514,27,1.0
_5OZWFKs8qE,185094,6239,10,0.02375
_60L4BPXBzU,1112630,51838,24,0.33612794612794616
_6At-JCMfD4,243682,72101,1,1.0
_6p7Ac3cwJo,21414,67786,24,0.08567073170731708
_8GjwZS2OQ0,2833738,52268,24,0.29187334656084657
_8V__UxdiLQ,1521836,64601,2,0.5878341013824884
_8dfGrkxvAY,61231,38168,19,0.15833333333333335
_8ta8fOHUWE,142566,64968,1,1.0
_AG88Rzl9Yg,67545,75171,22,0.030994152046783626
_B4_gIGVCLE,3049732,51547,24,0.1739290695357641
_BEgsekWCtY,5555,59950,28,0.08142857142857143
_D9R0AfWwJU,14477,266,20,0.35625
_Dx16rT3KO4,87169,52251,20,0.5163636363636364
_DxxicyCv1Y,43786,45012,22,0.7810810810810811
_EqZpNG_Npk,12723,63230,28,0.11404958677685952
_G-W9tw26LQ,114402,2115,24,0.13499999999999998
_G2oBhHA_EY,3774182,50339,24,0.5535265172225259
_GDkWFoATh0,100749,60799,27,0.004793664026677783
_HucmcK3DWE,252378,39851,29,0.19910011248593926
_Jmqw0mRWHI,555653,56667,24,0.5426923076923077
_KUuIqkUjHs,1761,83658,22,0.01606741573033708
_Lqw9ja_D3E,321790,64948,27,0.19999999999999998
_O30iFp5TO4,29269,69898,19,0.06804979253112034
_OAB0R8DC1o,70197,76321,17,0.24366197183098592
_OYwVmV4_RM,12786,63622,24,0.025213675213675214
_PVv45bilms,544762,72756,28,0.055013550135501355
_Q0VdVGSL5o,199617,67339,24,0.5208333333333334
_QtO-UldvNY,81874,73891,28,0.15510204081632653
_SIYWnDvxAg,263795,52269,27,0.6837837837837838
_SnoPSsa2Kk,2810,80036,10,0.5249999999999999
_TDFSbccsRY,2364,46809,27,1.0
_U-91r-57_c,2977516,61205,17,0.07682926829268293
_UBFKD1lKCU,33784,53130,10,1.0
_UyjWEEelbg,1041032,80034,24,0.564247311827957
_V_OGkMhhjE,20364,53545,22,0.1588785046728972
_WmPI9CmviY,2881888,80390,26,1.0
_XrH3_ck8jo,303412,60277,20,0.43925465838509314
_YfWOHi4qVQ,863964,57150,26,0.5119217081850533
_Yvm01MwElM,18818,67819,27,0.5350574712643678
__Ul9FGcSmk,159153,3603,1,1.0
__hPzJsE0PQ,103238,75379,19,0.9793103448275862
__il6g_6RbI,51480,31426,15,0.4644230769230769
_cxabZS2njU,225943,85174,22,0.7181818181818181
_dmdgkh4Eoo,185758,79149,24,0.27906976744186046
_eFOJqyFT6o,116437,975,24,0.6868421052631579
_e_MK4yiwx4,103789,50726,10,0.1244961934617107
_fsIH-jAN0Q,117441,63443,1,1.0
_gBsq4g4u3c,499699,52357,19,1.0
_hvJSPpdFRY,135041,76025,17,0.43416030534351147
_iKBEIS3MT8,12355,47126,24,0.1284313725490196
_imYHxMJtYs,6531964,86370,24,0.35535252860834254
_iuDbnLtsTg,872780,86231,22,0.5457336108220604
_jwqz05ZjlY,64039,76901,17,0.0224
_kjpxZrhs8Y,3057748,79897,10,0.037106918238993716
_mQbfqsj4fw,778422,68782,22,0.11904761904761904
_mc1EoZXdr0,202592,48627,19,0.25483870967741934
_mdeSAWHAbY,3587,43201,26,0.09882352941176471
_odizOvd21M,379628,49190,26,0.19857954545454548
_oxDK5yw-AM,160079,8709,10,0.518586387434555
_pj0t7pCJFQ,120907,77684,26,0.3684523809523809
_qTlbjAeJ8w,937642,2192,24,0.21983739837398372
_rh7QfOUyyI,2535315,60315,17,0.5317336309523809
_sHo4yBLRLA,376,66941,24,1.0
_sMADfmk5hM,3257166,36368,25,0.26666666666666666
_sx7nSyezUA,82137,7759,27,0.05229357798165138
_tEIqB-YjYo,70244,9018,24,0.027272727272727275
_uPpLp98Clo,3437,68547,22,0.18161143599740093
_viOb18nZ4A,262201,70737,24,0.6848258706467661
_wEbePuBzsE,23709,53736,1,0.24848484848484848
_wUMRenFjOg,921196,49936,22,0.33142045454545455
_y8phM4ZMkQ,3,59404,17,1.0
_ymOXlW4MrU,906580,70531,22,0.44608294930875575
_z9sV6dgLok,498553,45738,26,0.10132450331125827
_zQi5v309UY,1087061,74088,22,0.44
_zbrbe-NTfs,1254446,50473,19,0.5355263157894737
_zoiEe9F1lc,89387,66752,24,0.05126582278481012
a-hDKmWOsn4,102095,5297,19,0.013379629629629628
a1OzYii5Duo,3001,23601,17,0.05950413223140496
a1qfBJf-Xzk,83865,68938,24,0.1870967741935484
a2pav0Ui5p0,183269,49423,10,0.03641025641025641
a2qmRVfBHPw,318550,4633,24,1.0
a38xoWB6NAw,836049,53687,19,0.21446526764672874
a5Dj4p7uprs,822398,3185,24,0.39753623188405796
a6uG_z9_60E,48404,32061,28,0.04397905759162304
a7fI8Y_c_og,28342,83442,10,0.10454545454545454
a7uqRCoW4VM,101936,78930,22,0.27954501638712165
a8RZIG8Eb_E,630436,73793,22,0.4686977299880526
a8WmQt035KI,65751,58379,19,1.0
a8wgnCdeubY,2347696,65580,24,0.6777777777777777
a9KRRZ7YoeQ,363728,48562,24,0.16307692307692306
a9c0A4vLgtY,62750,42018,28,0.1935483870967742
aAVEDkmtACc,383536,79150,2,0.6408602150537634
aE4uPv96ITI,56214,61849,26,0.12478873239436619
aEaMSvDyowg,124128,48439,27,0.16754385964912283
aFGZWRy0WyM,419797,55098,2,0.4705847953216375
aGqIiqO1M9Q,34138,60930,27,0.3861111111111111
aHujfVNCras,7015,45452,27,0.03088235294117647
aHyBDfKBrkI,3780,64956,22,0.019011406844106463
